Location	Name	Is Boss	Is DLC	ID		Health	dlcClear		Phys	Strike	Slash	Pierce	Magic	Fire	Ltng	Holy		Phys	Strike	Slash	Pierce	Magic	Fire	Ltng	Holy		Poison	Scarlet Rot	Bleed	Frost	Sleep	Madness	Deathblight		Bleed	Frost	Sleep	Madness	HP Burn Effect		Base	Incoming Mult	Effective	Regen Delay		Part 1	Part 2	Part 3	Part 4	Part 5	Part 6	Part 7	Part 8	Weak Part	Parts Damage Type
Consecrated Snowfield - Ordina, Liturgical Town	White Wolf	FALSE	FALSE	40710052		2,811	-		120	120	120	120	120	120	120	120		-10	-10	-40	-10	-20	-40	-20	-20		200	200	200	367	200	Immune	Immune		1	1	1	1	1		50	1	50	3.846		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - South of Ordina	Albinauric Archer	FALSE	FALSE	31700052		3,348	-		120	120	120	120	120	120	120	120		0	10	0	0	20	0	0	-40		Immune	267	367	601	267	Immune	Immune		1	1	1	1	1		50	1	50	3.846		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - South of Ordina	Anastasia, Tarnished-Eater	FALSE	FALSE	523530052		9,560	-		120	120	120	120	120	120	120	120		0	0	0	0	0	0	-25	0		114	114	114	114	1,145	0	999		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - South of Ordina	Ash Teardrop Scarab	FALSE	FALSE	41912052		1,058	-		120	120	120	120	120	120	120	120		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - South of Ordina	Crab (Clean)	FALSE	FALSE	22750052		192	-		120	120	120	120	120	120	120	120		10	-40	10	10	0	0	0	-40		Immune	200	267	150	150	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - South of Ordina	Direwolf	FALSE	FALSE	31800052		5,321	-		120	120	120	120	120	120	120	120		0	0	-10	0	0	-20	0	0		267	267	367	601	Immune	Immune	Immune		1	1	1	1	1		50	1	50	3.846		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - South of Ordina	Grey Wolf	FALSE	FALSE	40700052		536	-		120	120	120	120	120	120	120	120		-10	-10	-40	-10	-20	-40	-20	-20		200	200	200	367	200	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southeast of Ordina	Albinauric	FALSE	FALSE	34703252		1,161	-		120	120	120	120	120	120	120	120		-10	10	-10	-10	0	20	-20	-40		Immune	367	200	601	200	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southeast of Ordina	Albinauric	FALSE	FALSE	34704352		1,698	-		120	120	120	120	120	120	120	120		-10	10	-10	-10	0	20	-20	-40		Immune	367	200	601	200	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southeast of Ordina	Albinauric	FALSE	FALSE	34715352		3,774	-		120	120	120	120	120	120	120	120		-10	10	-10	-10	0	20	-20	-40		Immune	367	200	601	200	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southeast of Ordina	Albinauric Frog	FALSE	FALSE	34700352		1,698	-		120	120	120	120	120	120	120	120		-10	10	-10	-10	0	20	-20	-40		Immune	367	200	601	200	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southeast of Ordina	Crimson Large Teardropdrop Scarab	FALSE	FALSE	41900052		1,464	-		120	120	120	120	120	120	120	120		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southeast of Ordina	Dragonfly	FALSE	FALSE	60810052		17	-		100	100	100	100	100	100	100	100		-40	-40	-10	-40	-40	-100	-40	-40		84	84	63	20	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southeast of Ordina	Giant Crab (Clean)	FALSE	FALSE	22740052		2,454	-		120	120	120	120	120	120	120	120		35	0	35	35	20	20	20	-40		Immune	367	367	200	200	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southwest Foggy Area	Bear	FALSE	FALSE	60310052		681	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southwest Foggy Area	Crimson Teardrop Scarab	FALSE	FALSE	41910052		1,058	-		120	120	120	120	120	120	120	120		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Southwest Foggy Area	Grave Warden Duelist (Battle Hammer, Serpent Helm)	FALSE	FALSE	34001852		6,600	-		120	120	120	120	120	120	120	120		0	0	-10	0	0	-20	0	0		601	1,292	200	267	267	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - West of Ordina	Mausoleum Foot Soldier	FALSE	FALSE	43751052		1,010	-		120	120	120	120	120	120	120	120		0	0	0	-10	0	0	-20	-20		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - West of Ordina	Mausoleum Knight	FALSE	FALSE	43550052		3,960	-		120	120	120	120	120	120	120	120		10	10	35	0	20	20	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - West of Ordina	Mausoleum Soldier	FALSE	FALSE	43150052		1,320	-		120	120	120	120	120	120	120	120		0	0	10	-10	0	0	-20	-20		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - West of Ordina	Mausoleum Soldier	FALSE	FALSE	43151052		1,320	-		120	120	120	120	120	120	120	120		0	0	10	-10	0	0	-20	-20		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - West of Ordina	Mausoleum Soldier	FALSE	FALSE	43152052		1,320	-		120	120	120	120	120	120	120	120		0	0	10	-10	0	0	-20	-20		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - West of Ordina	Mausoleum Soldier	FALSE	FALSE	43153052		1,320	-		120	120	120	120	120	120	120	120		0	0	10	-10	0	0	-20	-20		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - West of Ordina	Wandering Noble	FALSE	FALSE	43002052		584	-		120	120	120	120	120	120	120	120		-10	-10	-10	-10	-20	-20	-20	0		150	150	200	200	200	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - West of Ordina	Wandering Noble (Ghost)	FALSE	FALSE	43009352		584	-		120	120	120	120	120	120	120	120		-10	-10	-10	-10	-20	-20	-20	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Yelough Anix Ruins, Yelough Anix Tunnel Entrance	Commoner (Frenzied, Spear)	FALSE	FALSE	36601252		721	-		120	120	120	120	120	120	120	120		-10	-10	-10	-10	-20	-20	-20	0		150	150	200	200	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Yelough Anix Ruins, Yelough Anix Tunnel Entrance	Commoner (Frenzied, Sword)	FALSE	FALSE	36600652		721	-		120	120	120	120	120	120	120	120		-10	-10	-10	-10	-20	-20	-20	0		150	150	200	200	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Yelough Anix Ruins, Yelough Anix Tunnel Entrance	Commoner (Frenzied, Torch)	FALSE	FALSE	36602152		721	-		120	120	120	120	120	120	120	120		-10	-10	-10	-10	-20	-20	-20	0		150	150	200	200	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Yelough Anix Ruins, Yelough Anix Tunnel Entrance	Giant Rat (Frenzied)	FALSE	FALSE	40900352		3,822	-		120	120	120	120	120	120	120	120		-10	-10	-40	-10	-20	-40	-20	-20		367	367	200	267	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Yelough Anix Ruins, Yelough Anix Tunnel Entrance	Rat (Frenzied)	FALSE	FALSE	40800352		1,113	-		120	120	120	120	120	120	120	120		-10	-10	-40	-10	-20	-40	-20	-20		367	367	200	267	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield - Yelough Anix Ruins, Yelough Anix Tunnel Entrance	Troll Knight	FALSE	FALSE	46004152		10,869	-		120	120	120	120	120	120	120	120		0	0	-10	0	0	0	0	0		267	267	267	367	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	2	1
Consecrated Snowfield Catacombs	Burial Watchdog	FALSE	FALSE	42604652		7,232	-		120	120	120	120	120	120	120	120		35	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1	0
Consecrated Snowfield Catacombs	Burial Watchdog	FALSE	FALSE	42605152		7,232	-		120	120	120	120	120	120	120	120		35	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1	0
Consecrated Snowfield Catacombs	Cleanrot Knight (Sickle)	FALSE	FALSE	38001052		3,004	-		120	120	120	120	120	120	120	120		10	10	35	0	20	-20	0	40		601	601	367	367	267	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield Catacombs	Cleanrot Knight (Spear)	FALSE	FALSE	38000052		3,004	-		120	120	120	120	120	120	120	120		10	10	35	0	20	-20	0	40		601	601	367	367	267	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield Catacombs	Imp (Cat)	FALSE	FALSE	30800052		1,182	-		120	120	120	120	120	120	120	120		10	0	35	35	20	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield Catacombs	Imp (Wolf)	FALSE	FALSE	30806052		1,182	-		120	120	120	120	120	120	120	120		10	0	35	35	20	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		35	1	35	2.692		1	1	1	1	1	1	1	1	1.5	0
Consecrated Snowfield Catacombs	Putrid Grave Warden Duelist	TRUE	FALSE	34000952		8,800	-		120	120	120	120	120	120	120	120		0	0	-10	0	0	-20	0	0		601	1,292	200	267	267	Immune	Immune		0.7	0.7	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	???	FALSE	FALSE	533260072		18,624	-		120	120	120	120	120	120	120	120		0	0	0	0	0	0	-25	0		114	114	114	114	1,143	0	999		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Ancient Dragon	FALSE	FALSE	45100072		12,312	-		118	118	118	118	118	118	118	118		35	35	35	10	40	40	80	40		565	565	565	565	Immune	Immune	Immune		1	1	1	1	1		120	0.2	600	9.231		2	1	1	1	1	1	1	1	2	1
Crumbling Farum Azula	Ancient Dragon	FALSE	FALSE	45100172		12,312	-		118	118	118	118	118	118	118	118		35	35	35	10	40	40	80	40		565	565	565	565	Immune	Immune	Immune		1	1	1	1	1		120	0.2	600	9.231		2	1	1	1	1	1	1	1	2	1
Crumbling Farum Azula	Ancient Dragon	FALSE	FALSE	45100272		12,312	-		118	118	118	118	118	118	118	118		35	35	35	10	40	40	80	40		565	565	565	565	Immune	Immune	Immune		1	1	1	1	1		120	0.2	600	9.231		2	1	1	1	1	1	1	1	2	1
Crumbling Farum Azula	Ancient Dragon	FALSE	FALSE	45100572		12,312	-		118	118	118	118	118	118	118	118		35	35	35	10	40	40	80	40		565	565	565	565	Immune	Immune	Immune		1	1	1	1	1		120	0.2	600	9.231		2	1	1	1	1	1	1	1	2	1
Crumbling Farum Azula	Ancient Dragon	FALSE	FALSE	45101272		20,529	-		118	118	118	118	118	118	118	118		35	35	35	10	40	40	80	40		565	565	565	565	Immune	Immune	Immune		1	1	1	1	1		120	0.2	600	9.231		2	1	1	1	1	1	1	1	2	1
Crumbling Farum Azula	Ancient Dragon	FALSE	FALSE	45102272		20,529	-		118	118	118	118	118	118	118	118		35	35	35	10	40	40	80	40		565	565	565	565	Immune	Immune	Immune		1	1	1	1	1		120	0.2	600	9.231		2	1	1	1	1	1	1	1	2	1
Crumbling Farum Azula	Azula Beastman	FALSE	FALSE	39700072		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman	FALSE	FALSE	39700172		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman	FALSE	FALSE	39700272		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman	FALSE	FALSE	39700372		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman	FALSE	FALSE	39700472		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman	FALSE	FALSE	39703072		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman	FALSE	FALSE	39703172		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman (Cleaver)	FALSE	FALSE	39701072		4,075	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman (Cleaver)	FALSE	FALSE	39701172		4,075	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman (Cleaver)	FALSE	FALSE	39701272		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman (Throwing Knife)	FALSE	FALSE	39702072		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman (Throwing Knife)	FALSE	FALSE	39702172		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman (Throwing Knife)	FALSE	FALSE	39702272		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Azula Beastman (Throwing Knife)	FALSE	FALSE	39702372		1,640	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	-20	20	0		251	251	345	345	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Banished Knight (Hood)	FALSE	FALSE	30100172		2,940	-		118	118	118	118	118	118	118	118		10	10	35	0	20	20	-40	20		251	251	345	345	251	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Banished Knight (Hood)	FALSE	FALSE	30101172		2,940	-		118	118	118	118	118	118	118	118		10	10	35	0	20	20	-40	20		251	251	345	345	251	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Banished Knight (Hood)	FALSE	FALSE	30102172		2,940	-		118	118	118	118	118	118	118	118		10	10	35	0	20	20	-40	20		251	251	345	345	251	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Beast Clergyman	TRUE	FALSE	21100072		10,620	-		120	120	120	120	120	120	120	120		35	35	35	35	40	40	40	80		351	351	574	574	2,277	Immune	Immune		0.7	0.7	0.7	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Braided Dog	FALSE	FALSE	41630072		1,063	-		118	118	118	118	118	118	118	118		-10	-10	-40	-10	-20	-40	-20	-20		188	188	188	251	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Crucible Knight (Greatsword)	FALSE	FALSE	25000172		5,512	-		118	118	118	118	118	118	118	118		35	35	35	35	40	20	20	40		565	565	Immune	565	565	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Draconic Tree Sentinel	FALSE	FALSE	32500072		13,362	-		118	118	118	118	118	118	118	118		10	10	35	10	20	40	40	20		345	345	565	565	345	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Dragonlord Placidusax	TRUE	FALSE	45200072		26,651	-		121	121	121	121	121	121	121	121		35	35	35	10	40	40	40	40		1,349	1,349	1,349	1,349	Immune	Immune	Immune		0.7	0.7	1	1	1		160	1	160	12.308		1	1	1	1	1	1	1	1	1.5	1
Crumbling Farum Azula	Godskin Apostle [Boss HP]	FALSE	FALSE	35600972		26,350	-		118	118	118	118	118	118	118	118		0	10	-10	0	20	40	20	40		345	345	251	345	251	Immune	Immune		0.7	0.7	0.7	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Godskin Apostle	TRUE	FALSE	35600172		6,668	-		118	118	118	118	118	118	118	118		0	10	-10	0	20	40	20	40		345	345	251	345	251	Immune	Immune		0.7	0.7	0.7	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Godskin Noble	TRUE	FALSE	35700172		8,000	-		118	118	118	118	118	118	118	118		0	35	-10	0	20	40	20	40		345	345	251	345	251	Immune	Immune		0.7	0.7	0.7	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Incantation Teardrop Scarab	FALSE	FALSE	41914072		1,010	-		118	118	118	118	118	118	118	118		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Iron Fist Alexander (Cracked)	FALSE	FALSE	44909972		2,946	-		118	118	118	118	118	118	118	118		10	-40	35	35	0	100	20	20		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	1
Crumbling Farum Azula	Large Braided Dog	FALSE	FALSE	41620072		2,218	-		118	118	118	118	118	118	118	118		-10	-10	-40	-10	-20	-40	-20	-20		188	188	188	251	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Lesser Wormface	FALSE	FALSE	45701072		4,075	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	0	0	40		345	345	345	345	345	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	2	1
Crumbling Farum Azula	Maliketh, The Black Blade	TRUE	FALSE	21101072		10,620	-		120	120	120	120	120	120	120	120		35	35	35	35	40	40	40	80		351	351	574	574	2,277	Immune	Immune		0.7	0.7	0.7	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Recusant Bernahl	FALSE	FALSE	543260072		9,146	-		118	118	118	118	118	118	118	118		0	0	0	0	0	0	-25	0		113	113	113	113	1,133	0	999		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Skeleton (Curved Sword)	FALSE	FALSE	35000172		971	-		118	118	118	118	118	118	118	118		0	-40	10	35	0	20	40	-40		Immune	251	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		0	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Skeleton (Curved Sword)	FALSE	FALSE	35001172		971	-		118	118	118	118	118	118	118	118		0	-40	10	35	0	20	40	-40		Immune	251	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		0	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Skeleton (Curved Sword)	FALSE	FALSE	35002172		971	-		118	118	118	118	118	118	118	118		0	-40	10	35	0	20	40	-40		Immune	251	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		0	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Skeleton (Curved Sword)	FALSE	FALSE	35003172		971	-		118	118	118	118	118	118	118	118		0	-40	10	35	0	20	40	-40		Immune	251	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		35	1	35	2.692		0	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Skeleton (Curved Sword)	FALSE	FALSE	35004172		971	-		118	118	118	118	118	118	118	118		0	-40	10	35	0	20	40	-40		Immune	251	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		35	1	35	2.692		0	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Undead Azula Beastman	FALSE	FALSE	30610072		4,403	-		118	118	118	118	118	118	118	118		0	-40	10	35	0	0	40	-20		Immune	251	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		55	1	55	4.231		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Undead Azula Beastman	FALSE	FALSE	30611072		4,023	-		118	118	118	118	118	118	118	118		0	-40	10	35	0	0	40	-20		Immune	251	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		55	1	55	4.231		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Warhawk	FALSE	FALSE	42102072		1,017	-		118	118	118	118	118	118	118	118		-10	-10	-40	-10	-20	-40	-20	-20		188	188	188	251	188	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Crumbling Farum Azula	Wormface	FALSE	FALSE	45801072		10,415	-		118	118	118	118	118	118	118	118		0	0	-10	0	0	0	0	40		345	345	345	345	345	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	2	1
Deathtouched Catacombs	Black Knife Assassin	TRUE	FALSE	21001010		1,668	-		101	101	101	101	101	101	101	101		10	10	10	35	20	20	20	40		Immune	Immune	Immune	310	Immune	Immune	Immune		1	0.7	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Deathtouched Catacombs	Skeleton (Scimitar)	FALSE	FALSE	35100010		320	-		101	101	101	101	101	101	101	101		0	-40	10	35	0	20	40	-40		Immune	226	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Deathtouched Catacombs	Skeleton (Scimitar)	FALSE	FALSE	35100110		320	-		101	101	101	101	101	101	101	101		0	-40	10	35	0	20	40	-40		Immune	226	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Deathtouched Catacombs	Skeleton (Scimitar)	FALSE	FALSE	35102010		320	-		101	101	101	101	101	101	101	101		0	-40	10	35	0	20	40	-40		Immune	226	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Deeproot Depths	Ash Teardrop Scarab	FALSE	FALSE	41912066		635	-		114	114	114	114	114	114	114	114		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Deeproot Depths	Basilisk	FALSE	FALSE	41500066		1,394	-		114	114	114	114	114	114	114	114		-10	-10	-40	-10	-20	-20	-20	-20		184	184	138	138	138	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Deeproot Depths	Crucible Knight Sirulia	TRUE	FALSE	25001066		4,606	-		117	117	117	117	117	117	117	117		35	35	35	35	40	20	20	40		561	561	Immune	561	561	Immune	Immune		1	0.7	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Deeproot Depths	D, Hunter of the Dead	FALSE	FALSE	523190066		5,802	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Deeproot Depths	Erdtree Avatar	FALSE	FALSE	48100066		7,198	-		114	114	114	114	114	114	114	114		10	0	10	10	20	-40	20	40		337	337	Immune	245	Immune	Immune	Immune		1	1	1	1	1		120	1	120	9.231		1	1	1	1	1	1	1	1	1.5	1
Deeproot Depths	Fia, Deathbed Companion	FALSE	FALSE	523220066		5,802	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
